Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
00663000004ly74AAA,NordicOrderID:34828,Xaxis Display,2016-10-20 12:00:00,2016-11-20 12:00:00,5600,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Display
00663000004ly6bAAA,NordicOrderID:38126,Xaxis Display,2016-11-24 12:00:00,2016-12-04 12:00:00,6953,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7jAAA,NordicOrderID:35580,Xaxis Display,2016-11-01 12:00:00,2016-11-30 12:00:00,10000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7iAAA,NordicOrderID:38840,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,10000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5XAAQ,NordicOrderID:38742,Xaxis Mobile,2016-12-02 12:00:00,2016-12-31 12:00:00,10000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON RT,Mobile
00663000004ly73AAA,NordicOrderID:34823,Xaxis Mobile,2016-10-20 12:00:00,2016-11-20 12:00:00,11200,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Mobile
00663000004ly72AAA,NordicOrderID:34827,Xaxis Display,2016-10-20 12:00:00,2016-11-20 12:00:00,11200,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Display
00663000004ly7qAAA,NordicOrderID:36280,Xaxis Display,2016-11-21 12:00:00,2016-12-11 12:00:00,12500,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly77AAA,NordicOrderID:34825,Xaxis Mobile,2016-10-20 12:00:00,2016-11-20 12:00:00,14000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Mobile
00663000004ly76AAA,NordicOrderID:34829,Xaxis Display,2016-10-20 12:00:00,2016-11-20 12:00:00,14000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Display
00663000004ly5HAAQ,NordicOrderID:38292,Xaxis Display,2016-11-14 12:00:00,2016-12-31 12:00:00,15000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"Desktop - Webblasare med kurdiska, somaliska och arabiska sprakinstallningar",Display
00663000004ly67AAA,NordicOrderID:38331,Xaxis Mobile,2017-01-02 12:00:00,2017-04-02 12:00:00,17000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7jAAA,NordicOrderID:35581,Xaxis Display,2016-11-01 12:00:00,2016-11-30 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8SAAQ,NordicOrderID:35486,Xaxis Mobile,2016-11-04 12:00:00,2016-11-04 12:00:00,20000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly8SAAQ,NordicOrderID:35485,Xaxis Display,2016-11-04 12:00:00,2016-11-04 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly6qAAA,NordicOrderID:36322,Xaxis Mobile,2016-11-21 12:00:00,2016-12-31 12:00:00,20000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7iAAA,NordicOrderID:38841,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5hAAA,NordicOrderID:34694,Xaxis Display,2016-12-28 12:00:00,2017-01-08 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly6aAAA,NordicOrderID:36282,Xaxis Display,2016-11-18 12:00:00,2017-01-29 12:00:00,21255,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7mAAA,NordicOrderID:38206,Xaxis Display,2016-03-07 12:00:00,2016-03-31 12:00:00,22143,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7mAAA,NordicOrderID:38207,Xaxis Display,2016-04-01 12:00:00,2016-04-30 12:00:00,22143,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7mAAA,NordicOrderID:38210,Xaxis Display,2016-07-01 12:00:00,2016-07-31 12:00:00,22143,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7mAAA,NordicOrderID:38211,Xaxis Display,2016-08-01 12:00:00,2016-08-31 12:00:00,22143,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5mAAA,NordicOrderID:38721,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Display
00663000004ly5mAAA,NordicOrderID:38722,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Display
00663000004ly5mAAA,NordicOrderID:38723,Xaxis Mobile,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Mobile
00663000004ly5mAAA,NordicOrderID:38724,Xaxis Mobile,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Mobile
00663000004ly7lAAA,NordicOrderID:33529,Xaxis Display,2016-10-24 12:00:00,2016-11-27 12:00:00,24768,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7gAAA,NordicOrderID:35062,Xaxis Mobile,2016-11-07 12:00:00,2016-11-20 12:00:00,25000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,BT+ LL + RT,Mobile
00663000004ly7lAAA,NordicOrderID:33530,Xaxis Display,2016-10-24 12:00:00,2016-11-27 12:00:00,26000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7pAAA,NordicOrderID:36044,Xaxis Display,2016-11-21 12:00:00,2016-11-27 12:00:00,28000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Look a like,Display
00663000004ly5KAAQ,NordicOrderID:34895,Xaxis Display,2016-11-07 12:00:00,2016-11-28 12:00:00,29155,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5JAAQ,NordicOrderID:38305,Xaxis Mobile,2016-12-02 12:00:00,2016-12-23 12:00:00,29155,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly6pAAA,NordicOrderID:36325,Xaxis Mobile,2016-11-21 12:00:00,2016-12-31 12:00:00,30000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly5MAAQ,NordicOrderID:33375,Xaxis Display,2016-11-28 12:00:00,2016-11-28 12:00:00,30000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Cyper Monday,Display
00663000004ly53AAA,NordicOrderID:35564,Xaxis Display,2016-12-05 12:00:00,2016-12-25 12:00:00,30000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,BT + LL + RT sunfleet.com,Display
00663000004ly5hAAA,NordicOrderID:34695,Xaxis Mobile,2016-12-28 12:00:00,2017-01-08 12:00:00,30000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly8IAAQ,NordicOrderID:35052,Xaxis Display,2016-11-01 12:00:00,2016-11-30 12:00:00,31450,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5gAAA,NordicOrderID:34692,Xaxis Display,2016-11-24 12:00:00,2016-11-25 12:00:00,31500,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5fAAA,NordicOrderID:36045,Xaxis TV,2016-11-16 12:00:00,2016-11-26 12:00:00,33750,Xaxis SE - Display WebTV,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"Utvalda stader, se i separat mail",Video
00663000004ly6nAAA,NordicOrderID:36321,Xaxis Mobile,2016-11-21 12:00:00,2016-12-31 12:00:00,33767,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly5gAAA,NordicOrderID:34693,Xaxis Mobile,2016-11-24 12:00:00,2016-11-25 12:00:00,35000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly6gAAA,NordicOrderID:38365,Xaxis Mobile,2016-11-28 12:00:00,2016-12-18 12:00:00,35000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7IAAQ,NordicOrderID:38764,Xaxis Display,2016-12-03 12:00:00,2016-12-24 12:00:00,35000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Run of network,Display
00663000004ly6uAAA,NordicOrderID:38186,Xaxis TV,2016-11-28 12:00:00,2016-12-11 12:00:00,35577,Xaxis SE - Display WebTV,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Video
00663000004ly6mAAA,NordicOrderID:36323,Xaxis Display,2016-11-21 12:00:00,2016-12-31 12:00:00,36000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7lAAA,NordicOrderID:33527,Xaxis Mobile,2016-10-24 12:00:00,2016-11-27 12:00:00,37153,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly6kAAA,NordicOrderID:36318,Xaxis Display,2016-11-20 12:00:00,2016-12-29 12:00:00,37500,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Desktop,Display
00663000004ly6lAAA,NordicOrderID:36319,Xaxis Mobile,2016-11-20 12:00:00,2016-12-29 12:00:00,37500,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Mobilt,Mobile
00663000004ly6VAAQ,NordicOrderID:38011,Xaxis Mobile,2016-11-21 12:00:00,2016-12-11 12:00:00,38000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
,NordicOrderID:39079,Xaxis Mobile,2016-12-07 12:00:00,2016-12-24 12:00:00,38400,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"320x320, 320x160",Mobile
00663000004ly7lAAA,NordicOrderID:33528,Xaxis Mobile,2016-10-24 12:00:00,2016-11-27 12:00:00,39000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly4vAAA,NordicOrderID:35180,Xaxis Display,2016-11-01 12:00:00,2017-01-01 12:00:00,39375,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly4xAAA,NordicOrderID:35182,Xaxis Display,2016-11-01 12:00:00,2017-01-01 12:00:00,39375,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5AAAQ,NordicOrderID:36018,Xaxis Display,2016-11-15 12:00:00,2017-01-10 12:00:00,40000,Light Reaction SE - DCO Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8UAAQ,NordicOrderID:34669,Xaxis Display,2016-12-08 12:00:00,2016-12-22 12:00:00,40000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly6fAAA,NordicOrderID:38366,Xaxis Display,2016-11-28 12:00:00,2016-12-18 12:00:00,42000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5KAAQ,NordicOrderID:34896,Xaxis Mobile,2016-11-07 12:00:00,2016-11-28 12:00:00,43732,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly5JAAQ,NordicOrderID:38304,Xaxis Display,2016-12-02 12:00:00,2016-12-23 12:00:00,43732,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly4wAAA,NordicOrderID:35181,Xaxis Mobile,2016-11-01 12:00:00,2017-01-01 12:00:00,43750,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly4yAAA,NordicOrderID:35183,Xaxis Mobile,2016-11-01 12:00:00,2017-01-01 12:00:00,43750,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7BAAQ,NordicOrderID:34607,Xaxis Display,2016-10-27 12:00:00,2016-12-17 12:00:00,44188,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8vAAA,NordicOrderID:34680,Xaxis Mobile,2016-11-07 12:00:00,2016-12-11 12:00:00,45000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7HAAQ,NordicOrderID:38763,Xaxis Display,2016-12-03 12:00:00,2016-12-24 12:00:00,45000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Run of network,Display
00663000004ly6VAAQ,NordicOrderID:38012,Xaxis Display,2016-11-21 12:00:00,2016-12-11 12:00:00,48000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8LAAQ,NordicOrderID:38836,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,49500,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"RON, Branding Weekly",Display
00663000004ly8MAAQ,NordicOrderID:34922,Xaxis Display,2016-10-31 12:00:00,2017-01-01 12:00:00,50000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,BT & RT,Display
00663000004ly8QAAQ,NordicOrderID:35177,Xaxis TV,2016-11-07 12:00:00,2016-11-20 12:00:00,50000,Xaxis SE - Display WebTV,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Video
00663000004ly8rAAA,NordicOrderID:35046,Xaxis TV,2016-11-16 12:00:00,2016-11-29 12:00:00,50000,Xaxis SE - Display WebTV,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Video
00663000004ly6rAAA,NordicOrderID:38778,Xaxis Display,2016-12-01 12:00:00,2017-01-29 12:00:00,50000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly67AAA,NordicOrderID:38329,Xaxis Display,2017-01-02 12:00:00,2017-04-02 12:00:00,50000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
